Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-06T17:03:27.293Z,worker-me07vsjy7brno1qa874,95.217.190.234,8,"Chrome on Windows",Disconnected
2025-08-06T17:03:28.567Z,worker-me07vue0dihqacdesp6,146.70.203.25,8,"Safari on iOS",Connected
2025-08-06T17:03:29.891Z,worker-me07vue0dihqacdesp6,146.70.203.25,8,"Safari on iOS",Disconnected
2025-08-06T17:09:15.861Z,worker-me083c5pkk16sv6e87g,54.221.92.248,4,"Chrome on Windows",Connected
2025-08-06T17:09:21.420Z,worker-me083c5pkk16sv6e87g,54.221.92.248,4,"Chrome on Windows",Disconnected
2025-08-06T21:18:05.708Z,worker-me0gzawa5qx50g44fyd,172.111.15.226,4,"Safari on iOS",Connected
2025-08-06T21:19:05.707Z,worker-me0gzawa5qx50g44fyd,172.111.15.226,4,"Safari on iOS",Disconnected
2025-08-06T21:20:22.600Z,worker-me0h28ubv1r9363fht,45.11.234.239,4,"Safari on iOS",Connected
2025-08-06T21:21:23.845Z,worker-me0h28ubv1r9363fht,45.11.234.239,4,"Safari on iOS",Disconnected
2025-08-07T02:34:27.001Z,worker-me0sa603lhco9z1tkei,35.91.93.153,4,"Chrome on macOS",Connected
2025-08-07T02:34:32.416Z,worker-me0sa603lhco9z1tkei,35.91.93.153,4,"Chrome on macOS",Disconnected
2025-08-07T04:45:55.454Z,worker-mdzojcx7dwvfa559x6f,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T04:45:56.057Z,worker-mdzojg0w3qbh6i1zzo8,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T04:45:56.693Z,worker-mdzojf8yy0jrsptyi4b,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T04:45:57.387Z,worker-mdzojeh151mcs86zpo5,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T04:45:57.983Z,worker-mdzojdhdfgia5r5y2o,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:40:53.063Z,worker-me0yxx7novo7pr09ndn,44.251.30.90,4,"Chrome on macOS",Connected
2025-08-07T05:40:59.361Z,worker-me0yxx7novo7pr09ndn,44.251.30.90,4,"Chrome on macOS",Disconnected
2025-08-07T05:41:10.871Z,worker-mdzojcx7dwvfa559x6f,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:41:15.168Z,worker-mdzojg0w3qbh6i1zzo8,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:41:17.197Z,worker-mdzojdhdfgia5r5y2o,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:41:17.828Z,worker-mdzojf8yy0jrsptyi4b,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:41:18.421Z,worker-mdzojeh151mcs86zpo5,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-07T05:41:51.110Z,worker-mdzojcx7dwvfa559x6f,160.202.144.166,8,"Firefox on Windows",Disconnected
2025-08-07T05:41:51.111Z,worker-mdzojeh151mcs86zpo5,160.202.144.166,8,"Firefox on Windows",Disconnected
2025-08-07T05:41:51.111Z,worker-mdzojf8yy0jrsptyi4b,160.202.144.166,8,"Firefox on Windows",Disconnected
2025-08-07T05:41:51.111Z,worker-mdzojg0w3qbh6i1zzo8,160.202.144.166,8,"Firefox on Windows",Disconnected
