Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-28T21:00:04.209Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:00:06.041Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:07.727Z,worker-mdnk7txr0n8k92qt107,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:07.761Z,worker-mdnk7sjxqnv3w4t89z,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:07.935Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:09.604Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:09.613Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:00:09.616Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:00:09.619Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:00:09.842Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:11.521Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:13.253Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:02:57.725Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:02:57.770Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:02:57.771Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:02:57.857Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:02:58.135Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:02:58.157Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:03:02.131Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:03:02.199Z,worker-mdnk7txr0n8k92qt107,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:03:07.713Z,worker-mdnk7sjxqnv3w4t89z,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:03:17.813Z,worker-mdnlhmioomow6meipsm,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T21:03:39.277Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Disconnected
2025-07-28T21:03:39.723Z,worker-mdnli5eiqcxecc7ghk,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:03:41.152Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Disconnected
2025-07-28T21:03:41.415Z,worker-mdnli6p7ykz57i6s64c,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:03:49.671Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Disconnected
2025-07-28T21:03:50.026Z,worker-mdnlicfqvtcfdpo1em,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:03:51.387Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Disconnected
2025-07-28T21:03:51.492Z,worker-mdnlidkn8xses58ba3a,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:03:52.693Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Disconnected
2025-07-28T21:03:52.802Z,worker-mdnliekzvngvc5sy9i,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:03:58.300Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Disconnected
2025-07-28T21:03:59.012Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:03:59.132Z,worker-mdnlijjp41yfj60hboo,192.168.1.102,4,"Chrome on Windows",Connected
